text,label
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,positive
"According to the company , its operating profit , excluding non-recurring items , in the fourth quarter of 2009 was significantly better than expected , and also better than the figures for the fourth quarter of 2008 .",positive
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,positive
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",neutral
The company also estimates the already carried out investments to lead to an increase in its net sales for 2010 from 2009 when they reached EUR 141.7 million .,positive
The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,positive
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,positive
All rights reserved .,neutral
Finnish industrial group Ruukki Group Plc OMX Helsinki : RUG1V said on Friday 14 November that its furniture business segment Incap Furniture has concluded personnel negotiations that were started at the end of September .,neutral
"There will be return flights from Stuttgart every morning , as well as evening departures on Thursdays , Fridays and Sundays .",neutral
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",positive
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive
"However , its market share shrank to 47.59 per cent from 48 per cent a year earlier .",negative
"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .",neutral
Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .,neutral
"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .",neutral
Turnover rose to EUR21m from EUR17m .,positive
The initial estimated total value was 1744900 EUR and the final award value was 1744900 EUR .,neutral
Also the development of online businesses will continue .,neutral
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",positive
"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .",neutral
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral
"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta .",neutral
"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections .",neutral
Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .,neutral
"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .",positive
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,positive
"EQ Bank forecasts Olvi 's net sales at EUR 67mn in the second quarter of 2009 , and operating profit at EUR 6.4 mn .",neutral
"The company can be split into two parts over the coming months , with Essent owning and operating production and supply , and Enexis owning and operating the grid .",neutral
Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,neutral
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive
The order is related to renewing the network of the telecommunications operator .,neutral
"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",neutral
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative
"LIGHTS OUT Before curfew , curl up with the latest bestseller and treat your eyes to the perfect reading light from Luceplan .",neutral
"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",neutral
"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake .",neutral
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,neutral
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,neutral
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative
"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",negative
"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",neutral
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,negative
Kemira 's partner in the project is St. Petersburg Water Works .,neutral
The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,neutral
The forecast for 2012 is 3.3 % .,neutral
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative
"The product advisory does not apply to any other Nokia-branded battery , the company said .",neutral
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",neutral
"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .",positive
The original contract was signed last summer .,neutral
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative
Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral
"Finnish Cargotec 's Kalmar , the business area providing container handling solutions , has been awarded an order for a further ten E-One rubber-tyred gantry RTG cranes from Saigon Newport Company SNP , in Vietnam .",positive
"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",neutral
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,neutral
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative
The plant would use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) .,neutral
The value of the contracts is about EUR 3.3 mn .,neutral
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative
The combined value of the orders is almost EUR 3mn .,neutral
Scanfil expects net sales in 2008 to remain at the 2007 level .,neutral
The company website is www.ahlstrom.com .,neutral
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative
"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .",neutral
